fpr,tpr
0.050546692955726835,0.06425666516041573
0.05072593654776842,0.06434704021690013
0.05072593654776842,0.06452779032986895
0.050905180139810005,0.06461816538635337
0.050905180139810005,0.0648892905558066
0.05108442373185158,0.064979665612291
0.05108442373185158,0.06543154089471306
0.05144291091593475,0.06561229100768189
0.05144291091593475,0.0657930411206507
0.05162215450797634,0.06588341617713511
0.05162215450797634,0.06606416629010393
0.05180139810001792,0.06615454134658834
0.05180139810001792,0.06624491640307276
0.05198064169205951,0.06633529145955716
0.05198064169205951,0.06651604157252598
0.05215988528410109,0.06660641662901039
0.05215988528410109,0.06687754179846363
0.05233912887614268,0.06696791685494803
0.05233912887614268,0.06705829191143245
0.05269761606022585,0.06723904202440127
0.05269761606022585,0.06732941708088568
0.05287685965226743,0.06741979213737008
0.05305610324430902,0.06741979213737008
0.05305610324430902,0.06769091730682332
0.0532353468363506,0.06769091730682332
0.05341459042839219,0.06778129236330772
0.05341459042839219,0.06787166741979214
0.05359383402043377,0.06796204247627655
0.05359383402043377,0.06805241753276096
0.05377307761247535,0.06805241753276096
0.05377307761247535,0.06814279258924537
0.053952321204516936,0.06823316764572977
0.05413156479655852,0.06823316764572977
0.05413156479655852,0.0684139177586986
0.054669295572683275,0.06868504292815183
0.054669295572683275,0.06877541798463624
0.055027782756766445,0.06895616809760506
0.055027782756766445,0.06922729326705829
0.05520702634880803,0.06922729326705829
0.05520702634880803,0.0693176683235427
0.055386269940849615,0.06940804338002711
0.055386269940849615,0.06958879349299593
0.0555655135328912,0.06967916854948035
0.0555655135328912,0.06976954360596475
0.055744757124932785,0.06985991866244916
0.055744757124932785,0.0701310438319024
0.056103244309015955,0.07031179394487122
0.056103244309015955,0.07040216900135562
0.05628248790105754,0.07040216900135562
0.056461731493099125,0.07049254405784004
0.05682021867718229,0.07067329417080885
0.05682021867718229,0.07094441934026209
0.05717870586126546,0.07112516945323091
0.05717870586126546,0.07130591956619974
0.05735794945330704,0.07139629462268414
0.05735794945330704,0.07148666967916854
0.05753719304534863,0.07157704473565296
0.05753719304534863,0.07166741979213737
0.05771643663739021,0.07166741979213737
0.05771643663739021,0.07175779484862178
0.05807492382147338,0.0719385449615906
0.05807492382147338,0.07202892001807501
0.05825416741351497,0.07211929507455943
0.05825416741351497,0.07230004518752824
0.05843341100555655,0.07230004518752824
0.05843341100555655,0.07248079530049706
0.05861265459759814,0.07257117035698148
0.05861265459759814,0.07266154541346588
0.05968811614984764,0.07320379575237235
0.05968811614984764,0.07347492092182557
0.059867359741889226,0.07356529597830999
0.059867359741889226,0.0736556710347944
0.06040509051801398,0.07392679620424762
0.06040509051801398,0.07419792137370086
0.060584334110055565,0.07428829643018527
0.060584334110055565,0.07437867148666968
0.06076357770209715,0.07446904654315409
0.06076357770209715,0.07464979665612291
0.06112206488618032,0.07483054676909173
0.06112206488618032,0.0753727971079982
0.061301308478221905,0.0754631721644826
0.061301308478221905,0.07555354722096701
0.06148055207026349,0.07564392227745143
0.06148055207026349,0.07573429733393583
0.061659795662305075,0.07582467239042025
0.061659795662305075,0.07609579755987347
0.06183903925434666,0.07618617261635789
0.06183903925434666,0.0762765476728423
0.06201828284638824,0.0763669227293267
0.06201828284638824,0.07654767284229552
0.06219752643842982,0.07663804789877994
0.06219752643842982,0.07672842295526434
0.06237677003047141,0.07681879801174876
0.06237677003047141,0.07690917306823317
0.062556013622513,0.07690917306823317
0.062556013622513,0.07708992318120199
0.06309374439863775,0.07736104835065521
0.06309374439863775,0.07763217352010846
0.06327298799067933,0.07772254857659286
0.06327298799067933,0.07790329868956168
0.0636314751747625,0.0780840488025305
0.0636314751747625,0.07853592408495255
0.06381071876680408,0.07862629914143697
0.06381071876680408,0.07871667419792137
0.06416920595088725,0.0788974243108902
0.06416920595088725,0.0789877993673746
0.06434844954292884,0.07907817442385902
0.06434844954292884,0.07916854948034342
0.06452769313497042,0.07925892453682784
0.06452769313497042,0.07953004970628107
0.06470693672701201,0.07962042476276547
0.06470693672701201,0.0798011748757343
0.06506542391109518,0.07998192498870312
0.06506542391109518,0.08025305015815636
0.06524466750313676,0.08025305015815636
0.06524466750313676,0.08061455038409399
0.06542391109517835,0.0807049254405784
0.06542391109517835,0.08097605061003163
0.06560315468721993,0.08106642566651605
0.06560315468721993,0.08115680072300045
0.06578239827926152,0.08115680072300045
0.0659616418713031,0.08124717577948486
0.0659616418713031,0.08215092634432897
0.06614088546334468,0.08224130140081337
0.06614088546334468,0.0824220515137822
0.06632012905538627,0.0824220515137822
0.06632012905538627,0.08251242657026661
0.06649937264742785,0.08260280162675102
0.06649937264742785,0.08278355173971984
0.06685785983151102,0.08296430185268866
0.06685785983151102,0.08305467690917306
0.06703710342355261,0.08314505196565748
0.06703710342355261,0.0833258020786263
0.06721634701559419,0.08341617713511071
0.06721634701559419,0.08386805241753276
0.06739559060763578,0.08386805241753276
0.06739559060763578,0.08404880253050158
0.06757483419967736,0.08404880253050158
0.06757483419967736,0.084139177586986
0.06775407779171895,0.084139177586986
0.06775407779171895,0.0842295526434704
0.06793332138376053,0.08431992769995482
0.06793332138376053,0.08450067781292363
0.06811256497580212,0.08459105286940805
0.06811256497580212,0.08486217803886127
0.0682918085678437,0.08495255309534569
0.0682918085678437,0.0850429281518301
0.06847105215988529,0.08513330320831451
0.06847105215988529,0.08522367826479892
0.06865029575192687,0.08522367826479892
0.06918802652805162,0.08549480343425214
0.06918802652805162,0.08567555354722096
0.06936727012009321,0.08567555354722096
0.06936727012009321,0.08576592860370538
0.07008424448825955,0.08612742882964301
0.07008424448825955,0.08630817894261184
0.07026348808030113,0.08639855399909625
0.07026348808030113,0.08648892905558066
0.07044273167234272,0.08657930411206508
0.07044273167234272,0.08666967916854948
0.0706219752643843,0.0867600542250339
0.0706219752643843,0.0868504292815183
0.07098046244846747,0.08703117939448712
0.07098046244846747,0.08721192950745595
0.07133894963255064,0.08739267962042477
0.07133894963255064,0.08748305467690917
0.07151819322459223,0.08748305467690917
0.07151819322459223,0.0877541798463624
0.0716974368166338,0.0877541798463624
0.07187668040867538,0.08784455490284682
0.07187668040867538,0.08793492995933122
0.07223516759275855,0.08811568007230004
0.07223516759275855,0.08820605512878446
0.07241441118480015,0.08829643018526886
0.07241441118480015,0.08856755535472209
0.07259365477684172,0.08865793041120651
0.07277289836888332,0.08865793041120651
0.07277289836888332,0.08874830546769091
0.07348987273704966,0.08910980569362856
0.07348987273704966,0.08929055580659738
0.0740276035131744,0.0895616809760506
0.0740276035131744,0.08983280614550385
0.074206847105216,0.08992318120198825
0.074206847105216,0.09055580659737912
0.07456533428929915,0.09073655671034794
0.07456533428929915,0.09082693176683236
0.07474457788134074,0.09091730682331677
0.07474457788134074,0.09100768187980117
0.07492382147338232,0.09109805693628559
0.07492382147338232,0.09127880704925441
0.07510306506542391,0.09136918210573881
0.07510306506542391,0.09145955716222323
0.07528230865746549,0.09145955716222323
0.07528230865746549,0.09164030727519205
0.07546155224950708,0.09164030727519205
0.07546155224950708,0.09173068233167646
0.07582003943359025,0.09191143244464528
0.07582003943359025,0.0921825576140985
0.07599928302563183,0.09227293267058292
0.07599928302563183,0.09254405784003615
0.076357770209715,0.09272480795300497
0.076357770209715,0.09308630817894262
0.07653701380175659,0.09308630817894262
0.07653701380175659,0.09317668323542702
0.07671625739379817,0.09317668323542702
0.07671625739379817,0.09326705829191144
0.07761247535400609,0.09371893357433349
0.07761247535400609,0.09380930863081789
0.07797096253808926,0.09399005874378671
0.07797096253808926,0.09417080885675554
0.07832944972217243,0.09435155896972436
0.07832944972217243,0.09444193402620876
0.07850869331421402,0.09453230908269318
0.07850869331421402,0.094713059195662
0.0786879369062556,0.094713059195662
0.0786879369062556,0.0948034342521464
0.07922566768238036,0.09507455942159963
0.07922566768238036,0.09525530953456846
0.07940491127442194,0.09534568459105287
0.07940491127442194,0.09579755987347492
0.07958415486646353,0.09588793492995933
0.07958415486646353,0.09606868504292815
0.07994264205054669,0.09624943515589697
0.07994264205054669,0.0965205603253502
